"Date","mean_temp"
2022-06-01,21.325
2022-06-02,12.3849826388889
2022-06-03,12.2797309027778
2022-06-04,13.5648871527778
2022-06-05,11.7823350694444
2022-06-06,10.3094618055556
2022-06-07,12.3426649305556
2022-06-08,11.1766493055556
2022-06-09,11.7068142361111
2022-06-10,10.4283854166667
2022-06-11,9.78971354166667
2022-06-12,10.2881944444444
2022-06-13,9.42144097222222
2022-06-14,8.76128472222222
2022-06-15,12.7521701388889
2022-06-16,11.966796875
2022-06-17,15.5627170138889
2022-06-18,13.8439670138889
2022-06-19,12.8474392361111
2022-06-20,11.9136284722222
2022-06-21,11.0542534722222
2022-06-22,11.4782986111111
2022-06-23,14.115234375
2022-06-24,15.1892361111111
2022-06-25,15.9409722222222
2022-06-26,17.7458767361111
2022-06-27,17.4229600694444
2022-06-28,16.8604600694444
2022-06-29,15.0896267361111
2022-06-30,14.6644965277778
2022-07-01,17.759765625
2022-07-02,17.9099392361111
2022-07-03,18.1812065972222
2022-07-04,19.6749131944444
2022-07-05,18.7960069444444
2022-07-06,17.4283854166667
2022-07-07,17.6881510416667
2022-07-08,16.7302517361111
2022-07-09,15.7345920138889
2022-07-10,14.3498263888889
2022-07-11,12.0423177083333
2022-07-12,7.55186631944444
2022-07-13,10.9014756944444
2022-07-14,9.15603298611111
2022-07-15,12.8166232638889
2022-07-16,12.9652777777778
2022-07-17,15.5863715277778
2022-07-18,12.400390625
2022-07-19,11.5112847222222
2022-07-20,10.2252604166667
2022-07-21,12.2736545138889
2022-07-22,12.9088541666667
2022-07-23,12.2213541666667
2022-07-24,11.9778645833333
2022-07-25,15.3441840277778
2022-07-26,18.2593315972222
2022-07-27,11.2760416666667
2022-07-28,13.5138888888889
2022-07-29,15.2530381944444
2022-07-30,15.2256944444444
2022-07-31,12.2063802083333
2022-08-01,13.5193142361111
2022-08-02,9.82964409722222
2022-08-03,12.7224392361111
2022-08-04,16.0711805555556
2022-08-05,14.1189236111111
2022-08-06,11.3064236111111
2022-08-07,11.8849826388889
2022-08-08,10.2567274305556
2022-08-09,12.7471788194444
2022-08-10,8.99739583333333
2022-08-11,14.2009548611111
2022-08-12,15.7317708333333
2022-08-13,15.1121961805556
2022-08-14,12.677734375
2022-08-15,12.4650607638889
2022-08-16,11.3825954861111
2022-08-17,10.5239197530864
